Data Source,World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated Date,2024-11-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,
North America,NAC,GNI (current US$),NY.GNP.MKTP.CD,583985305578.952,603830238846.647,647165734354.871,683502859395.849,735037602619.219,797993589415.292,875075316160.867,926144683349.806,1013227299358.25,1097432116893.77,1161733107846.94,1261595888711.91,1393043138086.29,1562428363219.87,1712571917703.59,1857107103341.98,2074026428513.82,2291480847815.54,2564867533302.81,2852710415707.64,3115861296279.21,3500676066974.82,3676918556297.52,3947714929152.25,4379930285050.09,4667152777885.42,4884966190732.6,5251000288709.48,5751485925579.06,6148736524793.08,6479728023890.68,6691939937740.55,7011807051568.33,7296609129722.82,7733253986741.73,8163928231999.62,8660116093494.23,9229018873684.2,9753241613053.92,10351160084286.5,11114926551970.9,11471838678894.1,11802749180463.8,12417674520144,13331963716383.2,14325918940751.7,15376346381135,16011268540294.4,16260626256815.8,15793929425729,16777320575651.2,17627886042319.6,18442882486603.5,18965943427757.1,19767466989702.3,20147695277013.9,20499792719731.5,21472876851163.2,22586840018536.1,23491317301061.7,23130366561920.9,25775412432517.5,28067591643142.4,29643200460693.5,
Namibia,NAM,GNI (current US$),NY.GNP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,2084254667.87531,2135027843.64712,1971493973.1962,2212958890.58433,1838586651.86267,1333564472.16395,1570780190.38683,2203837707.93499,2244875186.27929,2417343500.55306,2841856924.59498,3109418773.30185,3465140143.07083,3274436506.92129,3687904127.46656,4099369796.95816,4017399750.52037,4169089350.12919,3914088476.64121,3801614375.2893,3941859827.07352,3545664831.53276,3395021292.13423,5160199895.59469,6690279259.40134,7128926754.83294,7932053612.33025,8567561173.23789,8357762966.89838,8658629373.84575,10835987790.3209,12010748072.7806,12519827110.1304,12011999579.4904,12363536657.7186,11317050632.4328,10511261596.5703,12661495881.2477,13176748522.8513,12234173555.5494,10539865094.8199,11934183891.663,12080731342.825,11781635021.2145,
New Caledonia,NCL,GNI (current US$),NY.GNP.MKTP.CD,103537003.33092,117506797.705119,100863344.065059,112850230.000557,164206525.037598,159594492.463655,164206536.445162,180036767.648861,215507162.56893,263108841.338416,358815684.071892,413985778.589656,506808996.694661,542293399.862618,637403478.492486,816652164.400241,798313521.689803,837620126.558528,846004687.758093,1047225723.57386,1182463951.21814,972564154.815131,904599869.725833,823857893.163123,796066194.738573,854820893.577136,1201321513.76667,1488093101.50275,2072775508.14796,2185082938.93078,2529440424.16648,2653780672.09555,2923883281.08579,2822243780.97543,3038728384.86634,3628440505.14193,3606968435.99917,3291131281.04099,3158399672.41888,3055992144.25076,2687308213.42163,3551731897.14621,4011141653.82458,5254336903.65932,6308504445.12318,6721317752.96747,7402023850.62945,9219484334.57848,9536420117.06002,9187512764.33325,9769099063.43057,10746989206.2424,9952372303.77889,10477490867.8299,11145232413.911,9232789689.98738,9230967084.67858,9718047504.02142,10273712517.1537,9835664554.07088,9840168247.32791,10450016550.8159,,,
Niger,NER,GNI (current US$),NY.GNP.MKTP.CD,450750752.968755,487417350.906916,533373736.49133,583845734.442433,580367093.06507,671343283.544329,700663782.308254,659489375.199049,640214226.589192,623467985.956978,648416621.986457,692268724.971283,741693954.448891,946742746.147533,1020046652.35657,1039256097.50976,1060730182.88048,1290953318.82281,1744550224.84238,2051934893.37644,2475601401.18622,2101504797.45898,1945903109.76219,1762371540.24401,1406830607.77473,1398279033.96524,1886598017.68785,2171449535.64751,2234695352.33313,2197434987.10671,3536335383.62662,3309124310.38688,3411197100.13232,3075790120.91142,1947256704.57946,2321200225.5217,2458045616.1649,2343959499.72856,2741213724.12177,2639591995.23357,2336466415.52718,2562006013.85564,2922900483.91999,3555180320.11406,3991628172.38261,4657521670.83218,5051726203.89744,6067304911.2265,7693546227.2749,7756099258.0583,8283686875.69784,9327272805.03519,9746582481.36369,10626393166.2762,11351529661.747,10161942025.7141,10734604834.9542,11600276120.4447,13405990160.9815,13479237677.1727,13156291934.1654,15188308377.3499,14058647971.5527,16182366023.8817,
Nigeria,NGA,GNI (current US$),NY.GNP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,324321646213.473,280445995386.07,347315817192.993,391494346889.747,441706108191.483,494387410379.986,555021693443.684,480318932817.476,398387885254.181,367400071058.266,410486871490.792,465356470849.403,427431916390.616,432256033385.243,459752024602.97,355832510270.135,
Nicaragua,NIC,GNI (current US$),NY.GNP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,556950205.081,780225806.451613,1086625975.86941,1315883909.33783,1297400000,1442512276.70628,3387415252.34646,3762157959.6056,3983815754.84559,4125265587.79014,4450051332.93643,4659194033.51596,4907694735.26537,5110176766.20376,5017855248.29314,5124050732.88932,5600936707.82823,6171335217.79924,6548088002.27661,7227921782.25872,8277746607.19909,8048780215.83618,8514391414.28331,9505607733.57474,10116164876.6069,10448739544.0646,11432534071.1663,12267705688.1219,12651915998.7422,13074248315.3583,12373039739.2341,12232645540.5369,11871447910.8732,13248467555.6566,14530734214.9276,16935015693.7752,
Netherlands,NLD,GNI (current US$),NY.GNP.MKTP.CD,13089960925.6137,14309993370.5951,15656735209.1033,16898706166.0424,19892910183.7296,22753822436.5973,24755107214.3603,27176967706.2098,30100052630.6401,34099435064.7641,38117586290.8626,44262200501.2531,54444610683.8781,72161995900.9932,85148312976.4735,99007329208.7836,108580527587.931,126684242614.708,154317804033.408,178264195320.224,192778532476.169,160876885101.122,155316764050.508,151170509613.157,142249737637.363,140340579219.745,196190490196.078,242146488250.653,257816860296.577,254854206588.382,309524682318.77,319800497406.884,353022837092.732,346349924062.648,373906666666.667,449658248696.13,450422222222.222,415299299751.525,430143301488.558,444977653635.136,414982812724.707,420497167559.449,460469819396.864,572352453346.273,648599277629.731,673518127115.953,728716911607.058,839080661421.964,905850059246.875,838545981596.093,839862719800.002,902234771926.072,829582906275,870916060451.767,883166065399.213,757772895013.281,765032765730.352,824285426585.884,910598593874.509,891679358650.979,880056390964.983,1046137352484.48,999999206889.109,1111451480506.43,
Norway,NOR,GNI (current US$),NY.GNP.MKTP.CD,5144635003.96842,5613087364.48356,6043822291.98031,6478172697.69336,7121213191.72936,8017480868.43816,8649629923.85241,9461700004.0855,10112239101.2951,11037794417.8347,12705203768.7774,14487591235.7035,17216359703.7127,22348930070.4152,26858674476.9572,32519337848.4379,35367745257.9492,40553132901.2867,45126566583.3699,51304674078.316,62526320051.8303,61708162731.9453,60686705918.81,59858834493.7229,60446364026.2207,64293490904.0153,77474948273.7636,92914582560.2968,99454657050.7902,99913389818.2345,116416441682.509,118015857100.989,128092686459.088,117849762478.679,125009918385.854,150183893168.329,161663462432.944,159654762914.581,152472995719.076,160983434198.379,169109727555.727,174319539130.531,196448182569.704,230688257393.859,265776317351.056,313371051610.4,347178207786.943,401432178378.286,462874822695.035,390179062703.751,435702909141.045,506139118181.721,517101160292.222,531585021276.596,517499761967.733,404192290999.276,387092976190.476,416379568809.188,457569996925.915,421234090909.091,382834834941.145,512067749222.701,611721752487.787,505660428429.269,
Nepal,NPL,GNI (current US$),NY.GNP.MKTP.CD,508334413.965087,531959561.62226,574091101.194382,496947904.443033,496098775.308642,735267082.294264,906811943.824649,841974025.462659,772231386.914829,788641965.432099,865975308.641975,882765471.604938,1024098400.35619,972101724.995368,1217953546.97604,1575789254.46938,1458101060.96026,1388295944,1611275923.74294,1859541675,1958433283.33333,2285666641.66667,2407792007.20946,2460439926.06285,2622156916.96756,2620073953.26603,2850771863.40946,2956311182.3187,3483739174.7903,3531837074.69404,3640235688.98968,3934070319.92398,3414418708.24053,3667791666.66667,4078795918.36735,4406568273.09237,4529380381.47139,4926391916.53516,4863055044.39064,5045642384.10596,5514252207.90502,6030204081.63265,6042907941.52509,6321779211.32572,7251117010.68021,8152825110.01937,9112239663.62805,10431055151.6226,12667669492.112,13007811026.4899,16124973167.3285,21678317045.9088,21854809619.7468,22310902766.2253,23065091325.5243,24704984111.0513,24843843665.6829,29263410261.8486,33328197894.5092,34539791626.5539,33828751647.5543,37122384063.19,41421597989.0937,41385089422.5577,
Nauru,NRU,GNI (current US$),NY.GNP.MKTP.CD,,,,,,,,,,,21028191.2133118,22750465.1861292,26011544.4218058,31750850.0120621,43078184.3878186,47999737.1108914,48215940.0677663,48404166.3936185,49971309.1445863,53175357.7493907,56186256.8812623,61862091.2606209,63284012.1653734,57971841.924359,56684261.9762097,49725469.1983037,47799408.7727927,48013693.8948963,54970254.3546544,64312140.8246006,66509139.4312331,62871988.0700102,61196416.2116435,52111720.0674536,47562020.0622622,47837689.3376893,44831790.5918058,44670370.9500704,35512175.2696195,32706166.1862389,32205614.5198769,27107813.6739294,25130650.8999581,29563075.1310425,36933205.2923602,35680348.8197264,34611710.0928422,28470334.2427038,42258230.8671619,52199461.6388209,57343262.8111403,80826669.2169585,121666862.591027,118560095.041606,121784282.457836,116562431.620451,133574227.9628,152796223.685828,175720088.053824,176940643.351602,187363708.822719,263682494.333401,251457982.470517,262402486.193541,
New Zealand,NZL,GNI (current US$),NY.GNP.MKTP.CD,5568052557.32485,5668085730.0168,6098458832.55079,6618180802.50119,7227442616.50687,5630511254.26117,5825101000.25239,5917420169.55758,5162328824.89247,5735169462.27236,6412571396.57296,7813040969.4172,9409333981.52649,12604702935.8564,13749310535.0248,12575107296.1373,13177123928.2931,14991606596.2279,17922240802.6756,20201342281.8792,22650067554.5262,23759886770.4604,23416605972.3234,23300473186.1199,20492585295.0327,23207161125.3197,29035699197.2962,38181987000.9285,43148470209.3398,41939989347.2214,43598278850.1763,39869457573.7115,38955231816.2484,43406891211.7693,51562366444.8379,59902364505.8448,64917441376.4396,62114984555.2544,53652297489.3415,55246250454.0973,49633337724.4983,51147245940.0636,63271230716.1516,84057652375.7176,98051764705.8824,107308315144.688,104049024058.103,127403542294.407,123471568145.076,116398275969.767,139234248471.139,160666204294.734,168876091936.708,183385712392.826,193229267483.34,172197562719.015,182801552357.251,198736921883.604,204160040592.513,207518405665.816,208606894464.654,246933088131.277,239404000803.12,247095543583.926,
OECD members,OED,GNI (current US$),NY.GNP.MKTP.CD,1073281098927.84,1143228305373.7,1236960143321.85,1329878968603.74,1455009117629.83,1581124914868.22,1727816239036.49,1845157133412.62,1998236924409.1,2200522720369.62,2409591656785.08,2666011229300.36,3100634036945.4,3758259538811.09,4212322710858.82,4717145970106.88,5104174812690.39,5755020387640.25,6925608418914.89,7982974433175.02,8868265104583.43,9013449777244.54,8893202367845.27,9145034454790.03,9574336730212.55,10067295893852.7,12175876537967.4,14150877426378.4,16013774496299.2,16684051672562.7,18767942069049.8,19847370235206,21340523440095.3,21678447449406.2,23185142473790.1,25533038105040.3,25804183377365.1,25480767256896.3,25817065506291.9,27108259026752.8,27802144146623.9,27563804729168.9,28692046103494.6,32059944537453.6,35748683416401,37844044815262,40034455329096.8,43535687336661.9,45969333756054.1,43148813859478.9,45512233150222.2,49060694028549.1,49134398572687.4,49692397014533.3,50828778303660.9,47866266903248.8,48681503790037.4,50899913174491.3,53832026928953.8,54410228926037.8,53027366841978,59367752948882.5,60519111184930.2,64289989511135.5,
Oman,OMN,GNI (current US$),NY.GNP.MKTP.CD,,,,,,63279974.6880101,67759972.8960108,97209909.8875182,142799885.760091,184079852.736118,212639829.888136,252887391.72281,291318044.781681,304269468.113016,1354950781.70237,1801389403.59004,2345396641.57499,2581644759.6989,2627099305.15345,3584250144.7597,5724956861.60973,7020556166.76317,7401853213.66532,7749276491.0249,8606039427.09404,9679931382.90942,7252959825.33208,7721716254.87646,8071521456.43693,9121976592.97789,11379937581.2744,11159924057.2172,12055676723.0169,12107013784.1352,12499412743.8231,13406047854.3563,14791601040.3121,15300702470.7412,13494964109.2328,14935458777.6333,18670001300.3901,18593743042.9129,19177866579.974,21092745903.7711,24373595838.7516,30059885045.5137,36549979973.9922,41281738361.5085,58146024707.4122,45465086605.9818,61422626788.0364,73359687906.3719,82904291287.3862,86700650195.0585,88413003901.1704,76448114434.3303,73063719115.7347,77933420026.0078,86577373211.9636,82211703511.0533,70601205201.5605,82215384395.3186,106160208062.419,100550975116.25,
Other small states,OSS,GNI (current US$),NY.GNP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,16401602082.3465,17246814965.5372,17086991060.8124,16468258337.0055,16744363063.9909,16560749983.0959,19260939563.1764,24176580144.593,27099520728.8657,27495564925.1196,33054281609.3735,35005313434.8642,38225882395.671,37025469121.7917,38865382615.4746,45220010827.245,47317125305.3199,47253446133.7354,49114500640.4882,50272285934.1733,53772491292.8076,54167379639.84,59293661747.4446,72605920908.3677,85713842506.9577,97721557346.2115,109262786964.69,131105074934.639,144242389097.51,124170919556.839,132633154922.604,152327926285.877,154170947395.442,161904156832.77,165271861138.343,150121924418.296,155930656042.702,173147186088.729,189455109771.546,191078994929.96,173272196013.472,200368179164.682,215541468844.272,225444054924.153,
Pakistan,PAK,GNI (current US$),NY.GNP.MKTP.CD,3743805557.32885,4113188163.79672,4304913711.46577,4618647397.73205,5191095684.16632,5904242167.15666,6530659168.41663,7414511761.44477,7976000544.30911,8608117913.48173,9933511425.45149,10602710262.9147,9280297318.40882,6304783732.14792,8825591919.19192,11135306065.6566,13023880818.1818,14945208942.4242,17630257535.3535,19454758401.0101,23372307730.303,27838462487.8788,30403618323.2227,28268946910.2362,30706971613.2383,30636427793.5356,31255404416.615,32653162967.6668,37638850724.0103,39282053646.9235,39037984570.654,44456518200.2892,47608476797.4712,50299060705.3244,50683426963.7896,58850709437.5737,61353055619.3932,60247042295.8531,59853183245.9639,61165857029.7631,97464802344.5277,94985618479.9038,95604302809.3537,110160913740.823,130009048339.413,142822552960.362,159204385506.36,180558869997.46,198280748583.854,182930783856.466,193427623453.121,227569579578.823,246861967230.679,254988233264.07,267435475356.814,295364590988.181,308284997722.844,334191536057.051,350691167594.255,315299473058.399,294966609817.792,344116647445.148,369539958882.308,332603455307.216,
Panama,PAN,GNI (current US$),NY.GNP.MKTP.CD,476969600,535851800,585984500,651251500,703985400,761567000,830854100,919886800,988582800,1087902200,1205311900,1359929100,1494068100,1705515700,1938411000,2206931300,2303264100,2778461900,3311658600,3741951600,4217386400,4705621500,5445367900,5838755900,5878087100,6390017100,6382234200,7004265300,5814883400,5652069800,6178567000,6642275500,7641337700,8496985400,9142989800,9107913700,9621294000,10277686100,11058186400,11439152200,11743915000,11911913400,12722010400,12885281200,13992981700,15207493900,16840666300,20041684200,23648788600,25668635600,27128987600,32772224300,37691434400,42692594000,45567364400,50640813800,53770544500,58389898800,63063354100,64840864360.63,54684454869.85,63730806388.05,73497531902.0472,80057282711.91,
Peru,PER,GNI (current US$),NY.GNP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,14553549115,13269780340,19073118693.6667,14229058603.6364,20305202757.1429,34386812469.4118,13993512558,20917465940.2985,24799606637.1981,33468062732.9991,34897208893.1542,33653695691.5188,43150876479.694,51082699264.1192,53618138247.158,56604257319.8198,54566466136.4102,49318340700.2511,50584450184.819,51181349334.3975,53584601500.9808,56867481145.0908,63395270900.4628,71336034731.7014,81483192756.3672,94276765739.853,112244779384.121,113307549299.515,136691650811.911,159083185069.533,180517336685.894,190810241241.438,191695514405.553,183303872361.819,183940620942.667,201299928108.921,211617892395.279,220088217727.993,196052808902.926,208856003550.009,229767512928.334,253910571698.578,
Philippines,PHL,GNI (current US$),NY.GNP.MKTP.CD,7421010145.4195,8118837046.37331,4940074389.21931,5488592304.9757,5932079379.39753,6486343213.76925,7166992041.53846,7700727781.28205,8535003115.64103,9493158985.89744,7429042130.1244,8273774513.55068,8940587431.1332,11297949735.8237,15553082547.9255,16749540687.6475,19127755177.307,22142109806.7292,25626224561.0024,30995296542.8903,36409081083.463,39972388926.0917,41162011275.1757,36900180110.7686,34255185603.5808,33644486494.0946,32666207419.6876,36570488752.3748,41940128953.8711,47026773726.2396,49764286538.7384,51576144937.7777,61008328159.3974,62960529423.4384,75009336955.0187,86974326397.6656,97930032029.9358,98787317636.4097,84891280435.184,97096033007.5612,91558067308.1819,86478481179.6221,92344891983.9204,95230408663.2458,103863714018.349,117903914419.063,139394152560.634,169989274445.126,198638894706.999,196297286284.675,231747446290.001,259495340501.428,290823739749.145,317288012998.106,331766346480.069,341466825828.893,354012676979.657,364718697508.835,383816939950.168,414552288030.862,389165789740.532,408104073652.169,428113122133.855,485154567168.652,
